
Wed Dec 23 00:40:41 2020,0.0,0.0,0.0,0.0,False,False,1,1.9303585984347094,1.759790851922806,0.5162611051261391,4.548910145556625,9,0.5368757015683667,2.5202870845666796,0.844993609094305,3.073929241126385,13,0.5371500515598624,1.5391529708156817,1.3838173137719865,1.2941046822387592,15,0.8035714367791821,0.8649446755792622,0.5806148282596499,3.1562820314966102
Wed Dec 23 00:40:42 2020,1.2793475527107427,-1.212840741328536,0.6396737763553714,0.606420370664268,True,True,1,0.8966857931147068,1.2897517083776564,0.5162611051261391,2.948168347116719,9,0.5368757015683667,2.07081836557601,0.844993609094305,1.1234416611153895,13,0.5371500515598624,2.9759500640915455,0.34193529411852985,0.5504167039833454,15,0.8035714367791821,0.8649446755792622,0.35300106328282377,2.4229227234711073
Wed Dec 23 00:40:42 2020,0.7603527756654207,-1.4466642819539623,0.08045266620669955,0.5601626075264629,False,False,1,0.8966857931147068,1.5948339994453682,0.8833277016630307,1.8265754851460887,9,0.5368757015683667,0.7793278559852193,0.5619117216144845,1.398007814520441,13,0.5371500515598624,0.6612256324278993,0.27684868285632064,0.7313111807037942,15,1.513222525250911,2.1641362397475468,0.3530564413341153,3.16874805360919
Wed Dec 23 00:40:42 2020,1.1800510705586433,-3.194076026711961,0.3751132208249417,1.7306807642133462,False,False,1,0.8966857931147068,1.0208838451067819,1.295062114363811,3.3335779344571135,9,0.5368757015683667,0.11708756958764929,1.1709845599603907,1.380236069230239,13,0.5371500515598624,0.29929502138346536,0.27684868285632064,0.8164095946630934,15,0.15277248731025037,0.7037390754025473,0.5172543045588188,2.0993334508364563
Wed Dec 23 00:40:43 2020,2.188620834687189,-3.1261781752031896,0.8365277762816901,0.8812383689037775,False,False,1,0.8966857931147068,0.7116564971102529,0.8601989399928462,3.0296104300477693,9,0.5368757015683667,0.11708756958764929,0.5740713706284284,1.4749326305154784,13,0.5371500515598624,0.29929502138346536,0.1574482376627877,1.0193114338239833,15,0.15277248731025037,0.14066509450119863,0.45291366883773226,2.2944685823429976
Wed Dec 23 00:40:43 2020,2.2337387787699616,-2.8142401800881878,0.6430479138496579,0.16895051409886275,False,False,1,1.496975929155882,0.7938123234088248,0.22259093086229229,1.9352529521696396,9,0.5368757015683667,0.2939143821792668,1.0375988361739965,2.2261033500628646,13,0.5371500515598624,0.29929502138346536,0.2132198516584736,1.1226571019267177,15,0.15277248731025037,0.14066509450119863,0.23228382729657124,1.9532633858451676
Wed Dec 23 00:40:43 2020,2.2110912698895846,-3.0135471566462058,0.25771578141324003,0.023463228016180615,False,False,1,4.111622022169342,0.3272343219763053,0.2822164779105087,3.093710475839207,9,1.4814230617359356,0.07634455215623956,0.5301700459168044,2.34679558497595,13,0.1601279418638792,0.29929502138346536,0.2515969293063609,1.1757815127732794,15,0.15277248731025037,0.37994165060855734,0.23228382729657124,2.238034649970328
Wed Dec 23 00:40:43 2020,1.1518694083263448,-2.4612780563590477,0.794460664591925,0.3925328357151101,False,False,1,2.2667915577591757,0.5208307510199015,0.7475386462261463,3.809659300236628,9,0.8182061819714773,0.07634455215623956,1.2486672231272333,2.109078282821487,13,0.4046346767820765,0.46866759208789943,0.2515969293063609,0.8077954527033774,15,0.15277248731025037,0.6295624556352643,0.19494274220376312,1.2942220220599248
Wed Dec 23 00:40:44 2020,1.0734677673070339,-3.368545884657334,0.5940740387661974,0.45414306521964054,False,False,1,2.2667915577591757,0.5208307510199015,0.7475386462261463,1.7681195134718386,9,0.8182061819714773,0.07634455215623956,0.85238895644806,2.1305738762638025,13,0.2826481396889806,0.5679492320469326,0.6080870069200809,0.9700854103513417,15,0.15277248731025037,0.28519679992985436,0.414261490567684,1.952967681308244
Wed Dec 23 00:40:44 2020,3.5494003447491993,-1.4642665218901754,1.5529431471811586,1.1126428829980153,True,True,1,3.192632612041672,1.1725436856176303,1.1286830753792567,4.296416193635907,9,0.1465128657993368,0.07634455215623956,0.4959750591365761,3.3711597515429506,13,0.2826481396889806,0.5980382302927956,0.17274937160813586,2.033957978136857,15,0.15277248731025037,0.5116370134304065,0.414261490567684,1.6973901576823471
Wed Dec 23 00:40:44 2020,1.6897705636384315,-1.7311428822271107,0.17635645736682082,0.5251654540563067,False,False,1,2.7386043690199053,0.861864102140385,1.6844697586782682,4.977691438194791,9,0.1465128657993368,0.07634455215623956,0.4959750591365761,2.4905831929846056,13,0.5302743561757189,0.09449157212170609,0.17274937160813586,1.4715958919226197,15,0.15277248731025037,1.1485131587412452,0.5137331076195868,1.1391059995227113
Wed Dec 23 00:40:45 2020,0.09056266917647038,-2.550713914509656,1.5102376670413133,0.27204661368858707,False,False,1,3.2471970211454493,1.5638915115535026,0.8733559554377555,1.6084268774504091,9,0.1465128657993368,0.07634455215623956,0.5884695724205329,0.7510747998492748,13,1.549392610606463,0.09449157212170609,0.3458541865490632,1.3311518069668022,15,0.15277248731025037,0.8199944810867184,0.5431182807955781,2.1055287830644036
